disease_id,disease_name,rank,drugbank_id,drug_name,smiles,indication_score
15667,unclassified acute myeloid leukemia,4225,DB07163,5-[(2-AMINOETHYL)AMINO]-6-FLUORO-3-(1H-PYRROL-2-YL)BENZO[CD]INDOL-2(1H)-ONE,NCCNc1cc(-c2ccc[nH]2)c2c3c(ccc(F)c13)NC2=O,1.2412427426509418e-17
15667,unclassified acute myeloid leukemia,4226,DB05009,Apadenoson,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(N)nc(C#CC[C@H]4CC[C@H](C(=O)OC)CC4)nc32)[C@H](O)[C@@H]1O,1.2352344335536016e-17
15667,unclassified acute myeloid leukemia,4227,DB04446,Benzo[B]Thiophene-2-Carboxamidine,NC(=[NH2+])c1cc2ccccc2s1,1.2294052917769404e-17
15667,unclassified acute myeloid leukemia,4228,DB00629,Guanabenz,N=C(N)N/N=C/c1c(Cl)cccc1Cl,1.2284160664823882e-17
15667,unclassified acute myeloid leukemia,4229,DB14975,Voxelotor,CC(C)n1nccc1-c1ncccc1COc1cccc(O)c1C=O,1.2267537643234017e-17
15667,unclassified acute myeloid leukemia,4230,DB00716,Nedocromil,CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12,1.2203219387524343e-17
15667,unclassified acute myeloid leukemia,4231,DB14518,Aluminum acetate,CC(=O)[O-].CC(=O)[O-].CC(=O)[O-].[Al+3],1.2103635940759697e-17
15667,unclassified acute myeloid leukemia,4232,DB07312,"2,5-DICHLORO-N-(5-CHLORO-1,3-BENZOXAZOL-2-YL)BENZENESULFONAMIDE",O=S(=O)(Nc1nc2cc(Cl)ccc2o1)c1cc(Cl)ccc1Cl,1.1956784912251933e-17
15667,unclassified acute myeloid leukemia,4233,DB14844,ONC-201,Cc1ccccc1CN1C(=O)C2=C(CCN(Cc3ccccc3)C2)N2CCN=C12,1.1948987080617396e-17
15667,unclassified acute myeloid leukemia,4234,DB02221,"4-(Aminosulfonyl)-N-[(2,4,6-Trifluorophenyl)Methyl]-Benzamide",NS(=O)(=O)c1ccc(C(=O)NCc2c(F)cc(F)cc2F)cc1,1.1913077515865244e-17
15667,unclassified acute myeloid leukemia,4235,DB11694,Ilorasertib,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,1.1900177634212479e-17
15667,unclassified acute myeloid leukemia,4236,DB02044,N-[3-(aminomethyl)benzyl]acetamidine,CC(=N)NCc1cccc(CN)c1,1.1875146321696012e-17
15667,unclassified acute myeloid leukemia,4237,DB02919,"2,4-Diamino-6-[N-(3',4',5'-Trimethoxybenzyl)-N-Methylamino]Pyrido[2,3-D]Pyrimidine",COc1cc(CN(C)c2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC,1.1802211325545374e-17
15667,unclassified acute myeloid leukemia,4238,DB02071,WAY-151693,COc1ccc(S(=O)(=O)N(Cc2cccnc2)c2c(C)cccc2C(=O)NO)cc1,1.1749697764357445e-17
15667,unclassified acute myeloid leukemia,4239,DB14060,NS-398,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1OC1CCCCC1,1.1611834880385682e-17
15667,unclassified acute myeloid leukemia,4240,DB07093,"{3-[(5-CHLORO-1,3-BENZOTHIAZOL-2-YL)METHYL]-2,4-DIOXO-3,4-DIHYDROPYRIMIDIN-1(2H)-YL}ACETIC ACID",O=C(O)Cn1ccc(=O)n(Cc2nc3cc(Cl)ccc3s2)c1=O,1.1494911246440086e-17
15667,unclassified acute myeloid leukemia,4241,DB14491,Ferrous fumarate,O=C([O-])/C=C/C(=O)[O-].[Fe+2],1.1453416558191976e-17
15667,unclassified acute myeloid leukemia,4242,DB06979,"5-(dodecylthio)-1H-1,2,3-triazole-4-carboxylic acid",CCCCCCCCCCCCSc1[nH]nnc1C(=O)O,1.1408938229474387e-17
15667,unclassified acute myeloid leukemia,4243,DB07462,"(3,4-DIHYDROXY-2-NITROPHENYL)(PHENYL)METHANONE",O=C(c1ccccc1)c1ccc(O)c(O)c1[N+](=O)[O-],1.136458976811297e-17
15667,unclassified acute myeloid leukemia,4244,DB09014,Captodiame,CCCCSc1ccc(C(SCCN(C)C)c2ccccc2)cc1,1.1351547611394846e-17
15667,unclassified acute myeloid leukemia,4245,DB07594,CCT-018159,CCc1cc(-c2[nH]nc(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1O,1.1200013086258806e-17
15667,unclassified acute myeloid leukemia,4246,DB03217,DPI59,O=P(O)(O)[C@H](O)c1cccc2ccccc12,1.1183277568105634e-17
15667,unclassified acute myeloid leukemia,4247,DB00836,Loperamide,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,1.1110565083539772e-17
15667,unclassified acute myeloid leukemia,4248,DB07945,"5-(3-carbamoylbenzyl)-5,6,7,8,9,10-hexahydrocyclohepta[b]indole-4-carboxylic acid",NC(=O)c1cccc(Cn2c3c(c4cccc(C(=O)O)c42)CCCCC3)c1,1.1092608646802471e-17
15667,unclassified acute myeloid leukemia,4249,DB00567,Cephalexin,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,1.107882202753305e-17
15667,unclassified acute myeloid leukemia,4250,DB07876,(S)-2-METHYL-1-[(4-METHYL-5-ISOQUINOLINE)SULFONYL]-HOMOPIPERAZINE,Cc1cncc2cccc(S(=O)(=O)N3CCCNC[C@@H]3C)c12,1.1015357422215531e-17
15667,unclassified acute myeloid leukemia,4251,DB08688,2-Undecanone,CCCCCCCCCC(C)=O,1.0988287936669733e-17
15667,unclassified acute myeloid leukemia,4252,DB13852,Mefenorex,CC(Cc1ccccc1)NCCCCl,1.096638750277178e-17
15667,unclassified acute myeloid leukemia,4253,DB06414,Etravirine,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,1.0935723917464439e-17
15667,unclassified acute myeloid leukemia,4254,DB08818,Hyaluronic acid,CC(=O)N[C@@H]1C(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](CO)O[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](OC2[C@@H](NC(C)=O)[C@H](O)O[C@H](CO)[C@H]2O)O[C@@H]1C(=O)O,1.0912054971416846e-17
15667,unclassified acute myeloid leukemia,4255,DB07375,Etiocholanedione,C[C@]12CCC(=O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,1.0840320214335023e-17
15667,unclassified acute myeloid leukemia,4256,DB06695,Dabigatran etexilate,CCCCCCOC(=O)/N=C(/N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1,1.0833085692697634e-17
15667,unclassified acute myeloid leukemia,4257,DB03946,"3,4-Dihydroxybenzoic Acid",O=C(O)c1ccc(O)c(O)c1,1.082061346342156e-17
15667,unclassified acute myeloid leukemia,4258,DB08465,"2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE",COc1cc(N)c(OC)c(CCOC(=O)c2cc(Cl)c(O)cc2O)c1OC,1.079999433229245e-17
15667,unclassified acute myeloid leukemia,4259,DB07226,"N-[4-(2-CHLOROPHENYL)-1,3-DIOXO-1,2,3,6-TETRAHYDROPYRROLO[3,4-C]CARBAZOL-9-YL]FORMAMIDE",O=CNc1ccc2[nH]c3cc(-c4ccccc4Cl)c4c(c3c2c1)C(=O)NC4=O,1.0720935718067082e-17
15667,unclassified acute myeloid leukemia,4260,DB08860,Pitavastatin,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,1.0717909891386363e-17
15667,unclassified acute myeloid leukemia,4261,DB12278,Propiverine,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,1.0686392655686868e-17
15667,unclassified acute myeloid leukemia,4262,DB08150,"4-(4-chlorobenzyl)-1-(7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidin-4-aminium",[NH3+]C1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,1.0661473839733708e-17
15667,unclassified acute myeloid leukemia,4263,DB07026,"(1S,5S,7R)-N~7~-(BIPHENYL-4-YLMETHYL)-N~3~-HYDROXY-6,8-DIOXA-3-AZABICYCLO[3.2.1]OCTANE-3,7-DICARBOXAMIDE",O=C(NCc1ccc(-c2ccccc2)cc1)[C@@H]1O[C@H]2CN(C(=O)NO)C[C@@H]1O2,1.0539193384141219e-17
15667,unclassified acute myeloid leukemia,4264,DB06314,SGX-523,Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,1.0491618918390844e-17
15667,unclassified acute myeloid leukemia,4265,DB07754,DCFBC,O=C(O)CC[C@H](NC(=O)N[C@@H](CSCc1ccc(F)cc1)C(=O)O)C(=O)O,1.0442267668684705e-17
15667,unclassified acute myeloid leukemia,4266,DB00436,Bendroflumethiazide,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1.0395607237511201e-17
15667,unclassified acute myeloid leukemia,4267,DB08794,Ethyl biscoumacetate,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,1.0380311840804483e-17
15667,unclassified acute myeloid leukemia,4268,DB14639,Boldenone undecylenate,C=CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,1.0340709741797894e-17
15667,unclassified acute myeloid leukemia,4269,DB05382,Iodine,II,1.0311246395559368e-17
15667,unclassified acute myeloid leukemia,4270,DB04271,"3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",CCOC(=O)c1c(C)n[nH]c1C,1.0290027558486158e-17
15667,unclassified acute myeloid leukemia,4271,DB07706,2-Hydroxyestradiol,C[C@]12CC[C@@H]3c4cc(O)c(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,1.0241625084942617e-17
15667,unclassified acute myeloid leukemia,4272,DB14649,Dexamethasone acetate,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1.018730744283871e-17
15667,unclassified acute myeloid leukemia,4273,DB13320,Sulfaperin,Cc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,1.0147281000177882e-17
15667,unclassified acute myeloid leukemia,4274,DB02979,"N1,N14-Bis((S-Methyl)Isothioureido)Tetradecane",CS/C(N)=N/CCCCCCCCCCCCCC/N=C(\N)SC,1.0136603752831047e-17
15667,unclassified acute myeloid leukemia,4275,DB13866,Etynodiol,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@@H]4[C@H]3CC[C@@]21C,1.0127211116975508e-17
15667,unclassified acute myeloid leukemia,4276,DB04604,5-iodotubercidin,Nc1ncnc2c1c(I)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,1.0125665116410646e-17
15667,unclassified acute myeloid leukemia,4277,DB14641,Estriol tripropionate,CCC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1C[C@@H](OC(=O)CC)[C@@H]2OC(=O)CC,1.0098163015404483e-17
15667,unclassified acute myeloid leukemia,4278,DB08980,Fendiline,CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1,9.956368541981256e-18
15667,unclassified acute myeloid leukemia,4279,DB01618,Molindone,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,9.955039262736883e-18
15667,unclassified acute myeloid leukemia,4280,DB00831,Trifluoperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,9.927128534508119e-18
15667,unclassified acute myeloid leukemia,4281,DB07604,"(6AR,11AS,11BR)-10-ACETYL-9-HYDROXY-7,7-DIMETHYL-2,6,6A,7,11A,11B-HEXAHYDRO-11H-PYRROLO[1',2':2,3]ISOINDOLO[4,5,6-CD]INDOL-11-ONE",CC(=O)C1=C(O)N2[C@H](C1=O)[C@H]1c3c[nH]c4cccc(c34)C[C@H]1C2(C)C,9.831668583097049e-18
15667,unclassified acute myeloid leukemia,4282,DB01704,"2,4-Dihydroxy-Trans Cinnamic Acid",O=C(O)/C=C/c1ccc(O)cc1O,9.689697920203348e-18
15667,unclassified acute myeloid leukemia,4283,DB02304,Prostaglandin B2,CCCCC[C@H](O)/C=C/C1=C(C/C=C\CCCC(=O)O)C(=O)CC1,9.587994409528728e-18
15667,unclassified acute myeloid leukemia,4284,DB04770,"O6-(R)-ROSCOVITINE, R-2-(6-BENZYLOXY-9-ISOPROPYL-9H-PURIN-2-YLAMINO)-BUTAN-1-OL",CC[C@H](CO)Nc1nc(OCc2ccccc2)c2ncn(C(C)C)c2n1,9.557976852279791e-18
15667,unclassified acute myeloid leukemia,4285,DB08633,TNP-470,CO[C@@H]1[C@H](OC(=O)NC(=O)CCl)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C,9.550105401570737e-18
15667,unclassified acute myeloid leukemia,4286,DB01186,Pergolide,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,9.547482411848331e-18
15667,unclassified acute myeloid leukemia,4287,DB12248,Tulobuterol,CC(C)(C)NCC(O)c1ccccc1Cl,9.54660725476025e-18
15667,unclassified acute myeloid leukemia,4288,DB04571,Trioxsalen,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,9.515776578969173e-18
15667,unclassified acute myeloid leukemia,4289,DB00156,Threonine,C[C@@H](O)[C@H](N)C(=O)O,9.467618950886949e-18
15667,unclassified acute myeloid leukemia,4290,DB07032,2-(4-HYDROXY-PHENYL)BENZOFURAN-5-OL,Oc1ccc(-c2cc3cc(O)ccc3o2)cc1,9.4315712469725e-18
15667,unclassified acute myeloid leukemia,4291,DB04680,GALACTOSE GREASE,COC(=O)CCCCCCCCO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,9.410261420031909e-18
15667,unclassified acute myeloid leukemia,4292,DB08448,"(4aS)-5-[(2,4-diaminopteridin-6-yl)methyl]-4a,5-dihydro-2H-dibenzo[b,f]azepin-8-ol",Nc1nc(N)c2nc(CN3c4ccc(O)cc4C=CC4=CCC=C[C@@H]43)cnc2n1,9.405164333097357e-18
15667,unclassified acute myeloid leukemia,4293,DB00813,Fentanyl,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,9.39852951740407e-18
15667,unclassified acute myeloid leukemia,4294,DB07366,2-[N'-(4-AMINO-BUTYL)-HYDRAZINOCARBONYL]-PYRROLIDINE-1-CARBOXYLIC ACID BENZYL ESTER,NCCCCNNC(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1,9.378545660985401e-18
15667,unclassified acute myeloid leukemia,4295,DB08734,"6,6-DIMETHYL-1-[3-(2,4,5-TRICHLOROPHENOXY)PROPOXY]-1,6-DIHYDRO-1,3,5-TRIAZINE-2,4-DIAMINE",CC1(C)N=C(N)N=C(N)N1OCCCOc1cc(Cl)c(Cl)cc1Cl,9.370427710453806e-18
15667,unclassified acute myeloid leukemia,4296,DB03964,4-Hydroxy-Aconitate Ion,O=C([O-])/C=C(/C(=O)[O-])[C@@H](O)C(=O)[O-],9.369070307068606e-18
15667,unclassified acute myeloid leukemia,4297,DB11989,Benznidazole,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,9.361744795563836e-18
15667,unclassified acute myeloid leukemia,4298,DB11752,Bryostatin 1,CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(C)=O)C(C)(C)[C@](O)(C[C@@H]4C/C(=C/C(=O)OC)C[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,9.25747950653214e-18
15667,unclassified acute myeloid leukemia,4299,DB07139,3-[5-(3-nitrophenyl)thiophen-2-yl]propanoic acid,O=C(O)CCc1ccc(-c2cccc([N+](=O)[O-])c2)s1,9.197814141768077e-18
15667,unclassified acute myeloid leukemia,4300,DB07465,"(1S,3S,5S)-2-{(2S)-2-amino-2-[(1R,3S,5R,7S)-3-hydroxytricyclo[3.3.1.1~3,7~]dec-1-yl]acetyl}-2-azabicyclo[3.1.0]hexane-3-carbonitrile",N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)[C@@]12C[C@@H]3C[C@@H](C[C@@](O)(C3)C1)C2,9.174371016027712e-18
15667,unclassified acute myeloid leukemia,4301,DB08271,N-ISOBUTYL-N-[4-METHOXYPHENYLSULFONYL]GLYCYL HYDROXAMIC ACID,COc1ccc(S(=O)(=O)N(CC(=O)NO)CC(C)C)cc1,9.099573209137605e-18
15667,unclassified acute myeloid leukemia,4302,DB03587,Pyruvaldehyde,CC(=O)C=O,9.009149133295758e-18
15667,unclassified acute myeloid leukemia,4303,DB12967,Mitoguazone,CC(/C=N/N=C(N)N)=N\N=C(N)N,8.993971196236022e-18
15667,unclassified acute myeloid leukemia,4304,DB15492,Eticlopride,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1O,8.991981826862832e-18
15667,unclassified acute myeloid leukemia,4305,DB01051,Novobiocin,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,8.950061140599257e-18
15667,unclassified acute myeloid leukemia,4306,DB01382,Glymidine,COCCOc1cnc(NS(=O)(=O)c2ccccc2)nc1,8.944838322211598e-18
15667,unclassified acute myeloid leukemia,4307,DB08195,(1R)-2-[(CYANOMETHYL)AMINO]-1-({[2-(DIFLUOROMETHOXY)BENZYL]SULFONYL}METHYL)-2-OXOETHYL MORPHOLINE-4-CARBOXYLATE,N#CCNC(=O)[C@H](CS(=O)(=O)Cc1ccccc1OC(F)F)OC(=O)N1CCOCC1,8.938766816515458e-18
15667,unclassified acute myeloid leukemia,4308,DB14521,Silver cation,[Ag+],8.930451169817463e-18
15667,unclassified acute myeloid leukemia,4309,DB00672,Chlorpropamide,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,8.925682473586094e-18
15667,unclassified acute myeloid leukemia,4310,DB13208,Prednylidene,C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,8.803440895482396e-18
15667,unclassified acute myeloid leukemia,4311,DB07059,"N-{2-[6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2,2-DIMETHYL-3-OXO-2,3-DIHYDRO-4H-1,4-BENZOXAZIN-4-YL]ETHYL}ACETAMIDE",CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCNC(C)=O)C(=O)C(C)(C)O2,8.774473857611401e-18
15667,unclassified acute myeloid leukemia,4312,DB02338,NADPH,NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)(O)O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,8.70555895923777e-18
15667,unclassified acute myeloid leukemia,4313,DB04066,p-Coumaric acid,O=C(O)/C=C/c1ccc(O)cc1,8.673339447198218e-18
15667,unclassified acute myeloid leukemia,4314,DB03046,7-Methoxy-8-[1-(Methylsulfonyl)-1h-Pyrazol-4-Yl]Naphthalene-2-Carboximidamide,COc1ccc2ccc(C(=N)N)cc2c1-c1cnn(S(C)(=O)=O)c1,8.668642715680142e-18
15667,unclassified acute myeloid leukemia,4315,DB01390,Sodium bicarbonate,O=C([O-])O.[Na+],8.527023604546775e-18
15667,unclassified acute myeloid leukemia,4316,DB13636,Etanautine,CN(C)CCOC(c1ccccc1)c1ccccc1.Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,8.486201414136671e-18
15667,unclassified acute myeloid leukemia,4317,DB06945,N-hydroxy-4-({4-[4-(trifluoromethyl)phenoxy]phenyl}sulfonyl)tetrahydro-2H-pyran-4-carboxamide,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CCOCC1,8.471840731522138e-18
15667,unclassified acute myeloid leukemia,4318,DB00701,Amprenavir,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1,8.44328728395742e-18
15667,unclassified acute myeloid leukemia,4319,DB06767,Ammonium chloride,[Cl-].[NH4+],8.38669406798838e-18
15667,unclassified acute myeloid leukemia,4320,DB01762,Acetoacetic acid,CC(=O)CC(=O)O,8.379146872079445e-18
15667,unclassified acute myeloid leukemia,4321,DB04253,Tretazicar,NC(=O)c1cc(N2CC2)c([N+](=O)[O-])cc1[N+](=O)[O-],8.352787107499218e-18
15667,unclassified acute myeloid leukemia,4322,DB13532,Cyclopenthiazide,NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,8.257426417761655e-18
15667,unclassified acute myeloid leukemia,4323,DB11889,Lanicemine,N[C@@H](Cc1ccccn1)c1ccccc1,8.241000265157577e-18
15667,unclassified acute myeloid leukemia,4324,DB04153,S-Hydroxymethyl Glutathione,N[C@@H](CCC(=O)N[C@@H](CSCO)C(=O)NCC(=O)O)C(=O)O,8.14616979819266e-18
15667,unclassified acute myeloid leukemia,4325,DB02952,2-aminoisobutyric acid,CC(C)(N)C(=O)O,8.134867202302736e-18
15667,unclassified acute myeloid leukemia,4326,DB00711,Diethylcarbamazine,CCN(CC)C(=O)N1CCN(C)CC1,8.093389884847489e-18
15667,unclassified acute myeloid leukemia,4327,DB02141,"S,S'-(1,4-Phenylene-Bis(1,2-Ethanediyl))Bis-Isothiourea",N=C(N)SCCc1ccc(CCSC(=N)N)cc1,8.09051956812193e-18
15667,unclassified acute myeloid leukemia,4328,DB01163,Amdinocillin,CC1(C)S[C@@H]2[C@H](N=CN3CCCCCC3)C(=O)N2[C@H]1C(=O)O,8.062574925488051e-18
15667,unclassified acute myeloid leukemia,4329,DB00379,Mexiletine,Cc1cccc(C)c1OCC(C)N,8.015104684494858e-18
15667,unclassified acute myeloid leukemia,4330,DB13280,Aluminium acetoacetate,CC(=O)CC(=O)[O-].CC(=O)CC(=O)[O-].CC(=O)CC(=O)[O-].[Al+3],7.96627207703279e-18
15667,unclassified acute myeloid leukemia,4331,DB08690,Ubiquinone Q2,COC1=C(OC)C(=O)C(C/C=C(\C)CCC=C(C)C)=C(C)C1=O,7.959650496229303e-18
15667,unclassified acute myeloid leukemia,4332,DB08128,"(1S,4R,9S)-5-(trifluoromethyl)-1,2,3,4-tetrahydro-1,4-methanonaphthalen-9-amine",N[C@@H]1[C@@H]2CC[C@H]1c1cccc(C(F)(F)F)c12,7.942785937900572e-18
15667,unclassified acute myeloid leukemia,4333,DB13252,Tropatepine,CN1[C@@H]2CC[C@H]1CC(=C1c3ccccc3CSc3ccccc31)C2,7.929979527657026e-18
15667,unclassified acute myeloid leukemia,4334,DB04644,"4-{4-[3-(2,4-DICHLORO-BENZOYL)-UREIDO]-2,3-DIMETHYL-PHENOXY}-BUTYRIC ACID",Cc1c(NC(=O)NC(=O)c2ccc(Cl)cc2Cl)ccc(OCCCC(=O)O)c1C,7.91994334528492e-18
15667,unclassified acute myeloid leukemia,4335,DB09087,Potassium alum,O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Al+3].[K+],7.877188033783279e-18
15667,unclassified acute myeloid leukemia,4336,DB08675,"(5Z)-7-{(1R,4S,5R,6R)-6-[(1E)-1-Octen-1-yl]-2,3-diazabicyclo[2.2.1]hept-2-en-5-yl}-5-heptenoic acid",CCCCCC/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H]2C[C@H]1N=N2,7.84480143125999e-18
15667,unclassified acute myeloid leukemia,4337,DB01534,Chlorhexadol,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,7.844322493685322e-18
15667,unclassified acute myeloid leukemia,4338,DB03673,beta-2-Thienyl-L-alanine,N[C@@H](Cc1cccs1)C(=O)O,7.824508209292227e-18
15667,unclassified acute myeloid leukemia,4339,DB07963,"N-[(2',4'-DIFLUORO-4-HYDROXY-5-IODOBIPHENYL-3-YL)CARBONYL]-BETA-ALANINE",O=C(O)CCNC(=O)c1cc(-c2ccc(F)cc2F)cc(I)c1O,7.68767102928003e-18
15667,unclassified acute myeloid leukemia,4340,DB04014,Alsterpaullone,O=C1Cc2c([nH]c3ccc([N+](=O)[O-])cc23)-c2ccccc2N1,7.551239167767984e-18
15667,unclassified acute myeloid leukemia,4341,DB04682,Octylphenoxy polyethoxyethanol,CC(C)(C)CC(C)(C)c1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1,7.54064629284363e-18
15667,unclassified acute myeloid leukemia,4342,DB00907,Cocaine,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,7.498307880370715e-18
15667,unclassified acute myeloid leukemia,4343,DB03491,2'-Deoxyguanosine-5'-Diphosphate,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,7.375133242536057e-18
15667,unclassified acute myeloid leukemia,4344,DB03490,"3-Pyridin-4-Yl-2,4-Dihydro-Indeno[1,2-.C.]Pyrazole",c1ccc2c(c1)Cc1c-2n[nH]c1-c1ccncc1,7.302124627310901e-18
15667,unclassified acute myeloid leukemia,4345,DB02383,Tolrestat,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,7.294746176246928e-18
15667,unclassified acute myeloid leukemia,4346,DB03225,D-Tryptophan,N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,7.145661760085271e-18
15667,unclassified acute myeloid leukemia,4347,DB07065,"5-(2,3-dichlorophenyl)-N-(pyridin-4-ylmethyl)-3-thiocyanatopyrazolo[1,5-a]pyrimidin-7-amine",N#CSc1cnn2c(NCc3ccncc3)cc(-c3cccc(Cl)c3Cl)nc12,7.109635562866749e-18
15667,unclassified acute myeloid leukemia,4348,DB11831,Dinitrochlorobenzene,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,7.09351712145054e-18
15667,unclassified acute myeloid leukemia,4349,DB07229,"3-{5-[AMINO(IMINIO)METHYL]-1H-INDOL-2-YL}-5-METHOXY-1,1'-BIPHENYL-2-OLATE",COc1cc(-c2ccccc2)c([O-])c(-c2cc3cc(C(N)=[NH2+])ccc3[nH]2)c1,7.066804977929366e-18
15667,unclassified acute myeloid leukemia,4350,DB08856,DADLE,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O,7.036569872179328e-18
15667,unclassified acute myeloid leukemia,4351,DB06963,"3-[3-(3-methyl-6-{[(1S)-1-phenylethyl]amino}-1H-pyrazolo[4,3-c]pyridin-1-yl)phenyl]propanamide",Cc1nn(-c2cccc(CCC(N)=O)c2)c2cc(N[C@@H](C)c3ccccc3)ncc12,7.009778319319348e-18
